DESCRIPCION,MONTO_CONTRATADO,lat,lon
Realizar reparaciones en el establecimiento G-304 Escuela Teniente Julio Allende localizado en El Sauce sin número. ,88789750.0,-33.1127139203155,-71.5745034813881
"Refuerzo estructural, la construcción de la obra gruesa, terminaciones, equipamientos, instalaciones, remodelación e implementación áreas existentes de la Escuela Ramón Barros Luco y la ampliación correspondiente al área de Párvulos, y área docente.",4752066822.0,-33.0483379191766,-71.6087552905083
La presente obra de Conservación se refiere a los trabajos de mejoramiento en la protección del área de venta y esviscerado de pescado en la explanada y de la reposición de la canalización de aguas lluvias de la techumbre de la Caleta Portales. ,207944290.0,-33.031147222,-71.5900583329999
"Construcción Sede Vecinal N63, Las Cañas",56985322.0,-33.0597340901017,-71.6086828708649
"La Junta Nacional de Jardines Infantiles (en adelante, JUNJI), requiere contratar la Habilitación del Jardín Infantil “San Roque”, emplazado en Calle O Higgins N°86 de San Roque de Valparaiso, código 30439423-0. Este proceso de Licitación se realizará a través del Sistema de Información de la Dirección de Compras y Contrataciones Públicas [http://www.mercadopublico.cl], de acuerdo a lo establecido en la Ley Nº 19.886, sobre la materia y su Reglamento, según condiciones, normas y políticas del uso del portal. Contrato: Suma Alzada. Rango de Licitación: Mayor de 5.000 UTM e inferior a 10.000 UTM. ",272260284.0,-33.0755898105913,-71.5846985578537
"Mejoramiento Plaza Las Palmas, Cerro Placeres, Valparaíso",37786496.0,-33.0575670246554,-71.561154127121
"Construcción Plaza Von Moltke, Cerro San Roque",45847080.0,-33.0603792538451,-71.5930509567261
"EJECUCIÓN DE OBRAS DE CONTENCIÓN, PROTECCIÓN Y ESTABILIZACIÓN DE TALUDES, CONJUNTO HANGA ROA, COMUNA DE VALPARAÍSO",974010248.0,-33.0646475683352,-71.5813075319872
"CONSERVACIÓN DE MUROS PARA ESTABILIZAR TERRENOS ZONA INCENDIO Y CONSERVACIÓN CONECTIVIDAD DE LOS BARRIOS AFECTADOS POR EL INCENDIO ABRIL 2014, CONSTRUCCIÓN OBRAS DE MITIGACIÓN 3 ROLES, CERRO LAS CAÑAS, EL LITRE Y LA CRUZ, COMUNA DE VALPARAÍSO",88304961.0,-33.0619304298497,-71.6114327022254
"Proyecto Ilumina tu confianza en Héroes del Mar, Barrio Héroes del Mar, Cerro Placeres, Valparaíso",24082168.0,-33.0522975060362,-71.5595930814743
"OBRA CIVIL: “CONSTRUCCIÓN CENTRO INTERDISCIPLINARIO DE NEUROCIENCIA, VALPARAÍSO”",7486004201.0,-33.0362980109999,-71.6329467549999
"LP 72-2017 PROGRA DE RECUPERACIÓN DE BARRIOS CONSTRUCCIÓN MEJORAMIENTO ESCALERA AGGESANDRO, BARRIO CERRO EL LITRE, COMUNA DE VALPARAÍSO",83895014.0,-33.058981656189,-71.6099599727618
EXTENSION DE REDES PUBLICAS DE AGUA POTABLE Y ALCANTARILLADO PARA CALLE ESPAÑA,61001458.0,-33.1163417102153,-71.549665198999
"La Junta Nacional de Jardines Infantiles JUNJI, requiere contratar la ejecución de las obras de Reposición del Jardín Infantil y Sala Cuna “Golondrina”, código BIP 30132690-0, el cual se encuentra ubicado en la comuna de Valparaíso, Región de Valparaíso.",1777563919.0,-33.0324438788559,-71.65376101615
"LP 137-2018 PROGRAMA CONSERVACIÓN CONECTIVIDAD DE LOS BARRIOS AFECTADOS POR INCENDIO ABRIL 2014, CONSERVACIÓN PAVIMENTOS CALLES SARMIENTO, SAN JOSÉ, PROGRESO Y PRIETO, COMUNA DE VALPARAISO",207026910.0,-33.0476643412149,-71.6032462318609
"LP 138-2018 PROGRAMA CONSERVACIÓN CONECTIVIDAD DE LOS BARRIOS AFECTADOS POR INCENDIO ABRIL 2014, CONSERVACIÓN ACERAS CALLES QUILLOTA, PORTALES, E.ALFARO, E.LILLO, COMUNA DE VALPARAISO",187361849.0,-33.0450829229888,-71.6034742750143
CONSERVACIÓN INFRAESTRUCTURA DE APOYO MOP - REGIÓN DE VALPARAISO,11839310.0,-33.0432179169999,-71.623806922
"OBRA DE EMERGENCIA DE REPARACIÓN RUTA F-72, SECTOR AVDA. ALTAMIRAN, COMUNA DE VALPARAÍSO",342001138.0,-33.020362587,-71.6431998779999
Recuperación de Iluminación Peatonal Subida Ecuador y alrededores. El proyecto contempla instalación de nuevas luminarias peatonales en Subida Ecuador y calle general Mackena.,64074531.0,-33.0464206316575,-71.624910235405
"PROGRAMA RECUPERACION DE BARRIOS – QUIERO MI BARRIO, TRAMO “PLAZA MUEVETE”, PROYECTO DE MEJORAMIENTO INTEGRAL ESPACIO DEPORTIVO Y DE HABILIDADES INFANTILES; EJECUCIÓN DE OBRAS DE CONSOLIDACIÓN CIRCUITO PLAZAS CALLE TRÍPOLI Y CONSOLIDACIÓN MIRADOR TRÍPOLI CON CARIOLAN, CERRO EL LITRE, COMUNA DE VALPARAÍSO",345178438.0,-33.061381256868,-71.6109799906044
"LICITACIÓN PÚBLICA Nº 64-17 “PROGRAMA SANEAMIENTO DE POBLACIÓN, CONSERVACIÓN DE VIVIENDAS SERVIU AÑO 2017, COMUNA DE VALPARAÍSO”",93000000.0,-32.456625245171,-71.2293939063611
"Programa Recuperación de Barrios – Quiero mi Barrio, Proyecto de Mejoramiento Integral Espacio Deportivo y de Habilidades Infantiles, Barrio Cerro el Litre, comuna de Valparaiso",277875621.0,-33.0565336823289,-71.6106658583894
"El proyecto “Reparación Puente y Muro Santa Lucia cerro Cordillera Valparaíso”, tiene la finalidad de mejorar las condiciones de vida de los habitantes del sector de calle Santa Lucia, calle Blanquillo y entornos. Es para esto que el proyecto considera la reconstrucción de algunos tramos de aceras, barandas, escalera, muro de contención y algunas obras de mantención al puente del sector.",38635604.0,-33.0414995303329,-71.6337505734552
"CONSERVACIÓN ESCALERA REYNA, EJES TRANSVERSALES AV. ARGENTINA, CERRO LARRAÍN",277237878.0,-33.0463357529293,-71.6025998005763
"Mejorar las condiciones de infraestructura del establecimiento educacional. El objetivo del proyecto es dar al alumnado mayor comodidad y seguridad, por lo que, la empresa que se adjudique la licitación realizará los servicios de reparación, mejoras de infraestructura y fachadas. ",52625000.0,-33.0444174901023,-71.6163834929466
"Realizar reparaciones en el establecimiento educacional Escuela Joaquín Edwards Bello (D-314) localizado en Av. Rodelillo #4110, Rodelillo, Cerro Barón, Valparaíso; los cuales constan de trabajos específicos detallados en las Bases Técnicas.",84423234.0,-33.054839787012,-71.5771293640137
"CONSERVACIÓN RED PRIMARIA DE EVACUACIÓN Y DRENAJE DE AGUAS LLUVIAS, COLECTOR MARQUEZ, COMUNA, PROVINCIA Y REGIÓN DE VALPARAÍSO",135603982.0,-33.0338902729999,-71.6353528729999
"CONSERVACIÓN DE MUROS PARA ESTABILIZAR TERRENOS, ZONA INCENDIO VALPARAÍSO, MITIGACIÓN MUROS DE TERCEROS, VARIOS ROLES, CALLE LOS CANELOS Y OTROS, VARIOS CERROS, COMUNA DE VALPARAÍSO",87798421.0,-33.0588119849815,-71.6086921512388
"CONSTRUCCIÓN OBRAS DE MITIGACIÓN MUROS DE TERCEROS 3 ROLES, CERRO LA CRUZ Y LAS CAÑAS, COMUNA DE VALPARAÍSO.",37300000.0,-33.0647991026554,-71.6118723792883
"CONSTRUCCION OBRAS DE MITIGACIÓN ENTRE PRIVADOS, ROL N°5160-078, CALLE LOS ALERCES, CERRO LAS CAÑAS, COMUNA DE VALPARAÍSO",45023502.00000001,-33.0592827131195,-71.6069066491867
"PROGRAMA RECUPERACION DE BARRIOS, EJECUCIÓN HABILITACIÓN PARQUE MERCED, BARRIO CERRO MERCED, COMUNA DE VALPARAÍSO",428150814.0,-33.060087810705,-71.6039218815025
"LP 198-2017 PROYECTO MITIGACION DERRUMBE DE TALUD CAMINO UNO, CERRO LA CRUZ, VALPARAISO",162888828.0,-33.0606710780398,-71.6064638783313
"Habilitar despachos en el primer y segundo piso del Tribunal, a fin de disponer de puestos de trabajo debido al aumento de personal por la LEY 21.017 de 110 Jueces.",5870150.0,-33.0457135367516,-71.6103485226631
"PROGRAMA RECUPERACIÓN DE BARRIOS - QUIERO MI BARRIO, EJECUCIÓN SEDE VECINAL UV 14, CERRO MERCED, COMUNA DE VALPARAÍSO",148956680.0,-33.0576942269712,-71.6047553695108
"LICITACIÓN PÚBLICA 118-2019, “PROGRAMA ASENTAMIENTOS PRECARIOS, OBRAS SANITARIAS CAMPAMENTO PEZOA VELIZ, COMUNA DE VALPARAÍSO",105664943.0,-33.0584928503321,-71.6377330251158
"Remodelación de la Plataforma de Atención de la I. Municipalidad de Valparaíso, ubicada en el 1er piso del Edificio municipal en Av. Argentina 864, Valparaíso. ",60156360.0,-33.0523801406091,-71.6022953906681
"Servicio de mantenimiento equipos controladores Plaza de Peaje Cristo Redentor, según especificaciones técnicas.",3567000.0,-32.9006093469999,-70.2489628929999
"Reparación y reacondicionamiento de las escaleras 1 y 2 ubicadas en sector las limas Playa Ancha, Porvenir Bajo, Comuna de Valparaíso",39972450.0,-33.0372932863155,-71.6508707776626
"Mejoramiento de Plaza Medalla Milagrosa ubicada en calle la intersección de Av. Ignacio Domeyko Avda. Quebrada Verde y calle Piscis Segunda, Cerro Playa Ancha",46765404.00000001,-33.0348758849693,-71.6421731064111
Contención Talud Avda. Federico Santa María,14229000.0,-33.0436665120739,-71.6486730654909
"LP 138-2019 PROGRAMA RECUPERACIÓN DE BARRIOS, SEDE VECINAL JJVV 186 A, CERRO EL LITRE, COMUNA DE VALPARAÍSO",215584514.0,-33.0580799144462,-71.6102654574905
"instalación de tabiquería divisoria que cumpla la función de muro cortafuego RF-120 en el Inmueble Mercado Puerto, conforme a la normativa vigente",8438400.0,-33.0357702237336,-71.6300939539852
"Construcción sede Club Deportivo Unión Valencia y Mejoramiento Plaza Bilbao, Cerro Toro",95981840.0,-33.037459717724,-71.6406646106585
Mejoramiento integral escalera y Pasaje Hakairi Rodelillo Valparaís,20226721.0,-33.0620535462706,-71.5768419933968
Obras programa recuperación del territorio Plaza Mirador la Flecha y Paseo Mirador Cabriteria Oriente Ex el Trébol,291407125.0,-33.0603730506566,-71.5696635808387
"LP112-2019 PROGRAMA RECUPERACIÓN DE BARRIOS, PROYECTO MEJORAMIENTO PASAJE SALVADOR; MEJORAMIENTO PASAJE PEATONAL Y ESCALERA CUARTELERO CISTERNA EX BOMBERO RUBIO; EJECUCIÓN DE OBRAS COMPLEMENTARIAS ESCALA LA LOMA, COMUNA DE VALPARAISO",96077727.0,-33.0567147942758,-71.6107198404202
"LP 99-2019 PROGRAMA RECUPERACIÓN DE BARRIOS, OBRA DE CONFIANZA, BARRIO PUERTAS NEGRAS, COMUNA DE VALPARAÍSO",52391254.0,-33.0567321780015,-71.6452568599709
"1. La necesidad del Servicio de Salud Valparaíso - San Antonio de contratar la ejecución de las obras del Proyecto Construcción SAR Quebrada Verde, Valparaíso, código BIP 30374172.",882309842.0000001,-33.0234829733597,-71.5535489812098
"Obras de mitigación de accesos y vialidades en los campamentos de Violeta Parra, Pampa Ilusión, Nuevo Amanecer y Fuerza de los Vientos, Valparaíso",103640750.0,-33.0619220707757,-71.6317662048462
Construcción Sede Social UV 106 Cerro Cordillera,122219493.0,-33.0484882887512,-71.6436219271728
"El proyecto consiste en Normalizar los daños producidos por el Sistema Alcantarillados u/o Desagües del establecimiento, provocando graves problemas Sanitarias para toda la comunidad educativa. ",10447920.0,-33.0478910111545,-71.6504716873169
"1. La necesidad del Servicio de Salud Valparaíso - San Antonio de contratar la ejecución de las obras del Proyecto Construcción SAR Quebrada Verde, Valparaíso, código BIP 30374172.",882309842.0000001,-33.0525551100496,-71.6026972240627
Remodelación PAM-PAS Edificio Municipal Avda. Argentina Valparaíso,48584625.0,-33.0522331602169,-71.6025206239837
"La necesidad del Servicio de Salud Valparaíso - San Antonio de contratar la ejecución de las obras del Proyecto “Habilitación Imagenología Compleja del Hospital Dr. Eduardo Pereira”, Código BIP: 30480199-0.",269842059.0,-33.0525551100496,-71.6026972240627
"PROGRAMA ASENTAMIENTOS PRECARIOS, EJECUCIÓN DE DESARME, LIMPIEZA Y TRASLADO DE ESCOMBROS, SECTOR PUERTAS NEGRAS, CAMPAMENTOS LOS LANCHEROS DEL BONGO, COMUNA DE VALPARAÍSO",29069001.0,-33.0571579133662,-71.6462606859848
"LICITACIÓN PÚBLICA N° 149-2019, “PROGRAMA RECUPERACIÓN DE BARRIOS, EJECUCIÓN DE OBRAS DE CONSTRUCCIÓN DEL CIRCULACIÓN PEATONAL ATRAVIESO EL ATAJO, COMUNA DE VALPARAÍSO",114938898.0,-32.9938324293517,-71.4873161745672
CONSERVACIÓN INFRAESTRUCTURA APOYO MOP VALPARAÍSO,78658382.0,-33.0431567639999,-71.6238627119999
"CONSERVACIÓN INFRAESTRUCTURA DE APOYO MOP NIVEL NACIONAL 20162018. OBRAS VALPARAÍSO 2016: El proyecto se enmarca dentro de la conservación del edificio MOP y sus Direcciones. Para esta conservación se consulta la reposición de pavimentos para las Direcciones de Contabilidad y Finanzas y DOP, como también pintura de muros, sello de ventanas y cambio de puertas. En el caso de la Dirección de Arquitectura se debe considerar la ejecución de un tabique vidriado de PVC para separación de oficinas. Las obras se realizarán en los pisos 11, 13 y 14 de Edificio de la Intendencia, ubicado en calle Melgarejo 669, Valparaíso.",27955367.0,-33.0431567639999,-71.6238627119999
"Reparación y reposición de un tramo de la pasarela ubicada en Avenida España, frente a la Escuela Industrial de Valparaíso; tramo actualmente en malas condiciones de habitabilidad y presenta un gran peligro para los transeúntes.",40233600.0,-33.0293127258646,-71.5866423260846
"PROGRAMA DE RECUPERACIÓN DE BARRIOS - QUIERO MI BARRIO, CONSTRUCCIÓN PARQUE MERCED, PLAN GESTIÓN DE OBRAS BARRIO MERCED, ANEXO ZONA 1 - ZONA 2, ZONA 2 EDIFICIO 2, ZONA 3 EDIFICIO 3; COMUNA DE VALPARAÍSO",1449073630.0,-33.0599218362326,-71.6041417698299
La necesidad de dar termino a la obra del Servicio de Medicina Fisica y Rehabilitación del HCVB.,240309704.0,-33.0508413092412,-71.6105029759032
"OBRAS DE ESTABILIZACIÓN DE TALUD CONJUNTO HANGA ROA, COMUNA DE VALPARAÍSO",228690000.00000003,-33.0614055270867,-71.5799818137833
Construcción de tres proyectos: Borde Parque: Construccion de 42 sepulturas Los Pensamientos: construccion de 24 nichos dobles Ampliación de nichos de reduccion sección KLD KLF 60 nichos.,108819213.0,-33.0241503608937,-71.6446197617855
Recuperación de espacios: Multiespacios Tegualda,32100875.000000004,-33.0539640856938,-71.565398181794
"La Junta Nacional de Jardines Infantiles (en adelante, JUNJI), requiere contratar la Habilitación del Jardín Infantil “San Roque”, emplazado en Calle O’Higgins N°86 de San Roque de Valparaíso, código 30439423-0. Este proceso de Licitación se realizará a través del Sistema de Información de la Dirección de Compras y Contrataciones Públicas [http://www.mercadopublico.cl], de acuerdo a lo establecido en la Ley Nº 19.886, sobre la materia y su Reglamento, según condiciones, normas y políticas del uso del portal. Contrato: Suma Alzada. Rango de Licitación: Mayor de 5.000 UTM e inferior a 10.000 UTM.",249540695.0,-33.0755092767434,-71.5847453422641
"Recuperación de terreno Campamento Sin Nombre 16, Cerro Rodelillo: Sendero Mirador Pasaje Santa Luisa",126006250.0,-33.060931455614,-71.5717032345769
"LP 131-2020 PROGRAMA RECUPERACIÓN DE BARRIOS PLAN MAESTRO PUERTAS NEGRAS - EJECUCIÓN DE ACCESOS DE PASAJES LAS BALSAS Y ENSENADA ENTRE CALLE ESTIBADORES Y LOS LANCHEROS Y EJECUCIÓN DE ACCESO DE CALLE DONQUEROS-EL BONGO ENTRE PICASALES Y LAS BALSAS, COMUNA DE VALPARAISO",316889181.0,-33.0563379969235,-71.6473418620612
"Realizar una licitación pública, con el objeto de contratar el servicio de NORMALIZACIÓN Y MEJORAMIENTO DE JARDIN INFANTIL Y SALA CUNA PATAGÜITOS, COMUNA DE OLMUÉ ",34468781.0,-33.0007100126968,-71.169691
Reemplazo y mejoramiento del cierre del acceso principal del Auditorio Alfredo Guillermo Bravo del Cerro Cordillera.,74770202.0,-33.0401055187036,-71.6364192663725
"El presente proyecto corresponde a la construcción de tratamiento superficial asfáltico, consistente en la aplicación de una capa de asfalto recubierta por áridos, con el fin de constituir un cambio de estándar del camino no pavimentado, garantizando una vida útil de aproximadamente 5 o más años.",125210084.0,-33.1000613387393,-71.662282008449
